timestamp,date_time,open_price,high_price,low_price,trade_price,volume
1741854300000,2025-03-13T17:25:00,122499000,122499000,122431000,122431000,0.01670388
1741854301000,2025-03-13T17:25:01,122499000,122499000,122409000,122409000,2.21727093
1741854302000,2025-03-13T17:25:02,122439000,122499000,122404000,122499000,0.18456084
1741854303000,2025-03-13T17:25:03,122499000,122499000,122499000,122499000,0.00951268
1741854305000,2025-03-13T17:25:05,122499000,122499000,122499000,122499000,0.00008163
1741854307000,2025-03-13T17:25:07,122438000,122499000,122438000,122499000,0.00043258
1741854308000,2025-03-13T17:25:08,122499000,122499000,122499000,122499000,0.04979623
1741854310000,2025-03-13T17:25:10,122439000,122439000,122412000,122412000,0.0869271
1741854311000,2025-03-13T17:25:11,122412000,122412000,122412000,122412000,0.0028
1741854312000,2025-03-13T17:25:12,122412000,122412000,122412000,122412000,0.22781209
1741854313000,2025-03-13T17:25:13,122411000,122412000,122411000,122412000,0.14751691
1741854314000,2025-03-13T17:25:14,122412000,122412000,122412000,122412000,0.00316338
1741854316000,2025-03-13T17:25:16,122412000,122412000,122396000,122396000,0.49635826
1741854317000,2025-03-13T17:25:17,122395000,122395000,122330000,122330000,0.34770436
1741854318000,2025-03-13T17:25:18,122373000,122373000,122373000,122373000,0.005
1741854319000,2025-03-13T17:25:19,122370000,122370000,122320000,122367000,0.04000126
1741854320000,2025-03-13T17:25:20,122319000,122330000,122319000,122330000,0.01091496
1741854321000,2025-03-13T17:25:21,122316000,122330000,122312000,122330000,0.05297762
1741854322000,2025-03-13T17:25:22,122330000,122330000,122330000,122330000,0.01871303
1741854323000,2025-03-13T17:25:23,122324000,122324000,122324000,122324000,0.0071
1741854324000,2025-03-13T17:25:24,122324000,122324000,122300000,122300000,0.24761257
1741854325000,2025-03-13T17:25:25,122300000,122300000,122300000,122300000,0.01338949
1741854326000,2025-03-13T17:25:26,122300000,122300000,122268000,122290000,0.05974535
1741854327000,2025-03-13T17:25:27,122290000,122290000,122286000,122290000,0.07146864
1741854328000,2025-03-13T17:25:28,122290000,122290000,122290000,122290000,0.00515685
1741854329000,2025-03-13T17:25:29,122290000,122290000,122290000,122290000,0.0345557
1741854330000,2025-03-13T17:25:30,122290000,122300000,122290000,122300000,0.10179673
1741854331000,2025-03-13T17:25:31,122300000,122300000,122300000,122300000,0.0003
1741854332000,2025-03-13T17:25:32,122300000,122300000,122286000,122286000,0.17397943
1741854333000,2025-03-13T17:25:33,122300000,122300000,122300000,122300000,0.00968697
1741854334000,2025-03-13T17:25:34,122300000,122300000,122300000,122300000,0.01312402
1741854335000,2025-03-13T17:25:35,122286000,122300000,122286000,122300000,0.01925165
1741854336000,2025-03-13T17:25:36,122300000,122300000,122299000,122299000,0.01560658
1741854338000,2025-03-13T17:25:38,122290000,122299000,122290000,122299000,0.0148871
1741854339000,2025-03-13T17:25:39,122299000,122299000,122286000,122299000,0.0514905
1741854340000,2025-03-13T17:25:40,122299000,122299000,122290000,122299000,0.02394563
1741854341000,2025-03-13T17:25:41,122299000,122299000,122299000,122299000,0.0029
1741854342000,2025-03-13T17:25:42,122299000,122299000,122299000,122299000,0.02453004
1741854343000,2025-03-13T17:25:43,122299000,122299000,122299000,122299000,0.00020441
1741854344000,2025-03-13T17:25:44,122290000,122290000,122290000,122290000,0.00009711
1741854345000,2025-03-13T17:25:45,122299000,122299000,122290000,122290000,0.05807864
1741854346000,2025-03-13T17:25:46,122290000,122290000,122290000,122290000,0.14302459
1741854347000,2025-03-13T17:25:47,122299000,122299000,122299000,122299000,0.00443825
1741854348000,2025-03-13T17:25:48,122290000,122299000,122290000,122299000,0.01654067
1741854349000,2025-03-13T17:25:49,122299000,122299000,122286000,122286000,0.14527809
1741854351000,2025-03-13T17:25:51,122286000,122286000,122286000,122286000,0.00816326
1741854352000,2025-03-13T17:25:52,122298000,122298000,122250000,122298000,0.11699463
1741854353000,2025-03-13T17:25:53,122264000,122285000,122242000,122242000,0.04423149
1741854354000,2025-03-13T17:25:54,122242000,122285000,122218000,122285000,0.10443207
1741854355000,2025-03-13T17:25:55,122215000,122215000,122212000,122212000,0.00037278
1741854356000,2025-03-13T17:25:56,122242000,122242000,122200000,122200000,0.27915241
1741854357000,2025-03-13T17:25:57,122242000,122285000,122200000,122200000,1.70405487
1741854358000,2025-03-13T17:25:58,122200000,122200000,122200000,122200000,0.00031285
1741854359000,2025-03-13T17:25:59,122200000,122200000,122195000,122200000,0.30125194
1741854360000,2025-03-13T17:26:00,122200000,122200000,122195000,122195000,0.19902715
1741854361000,2025-03-13T17:26:01,122195000,122195000,122191000,122195000,0.08165684
1741854362000,2025-03-13T17:26:02,122190000,122193000,122148000,122193000,0.09701233
1741854363000,2025-03-13T17:26:03,122193000,122195000,122193000,122194000,0.04967695
1741854364000,2025-03-13T17:26:04,122195000,122195000,122194000,122194000,0.00219666
1741854365000,2025-03-13T17:26:05,122195000,122199000,122131000,122131000,0.36790327
1741854366000,2025-03-13T17:26:06,122130000,122194000,122130000,122194000,0.02743146
1741854367000,2025-03-13T17:26:07,122194000,122194000,122191000,122194000,0.03309659
1741854368000,2025-03-13T17:26:08,122194000,122194000,122132000,122194000,0.11046263
1741854369000,2025-03-13T17:26:09,122191000,122191000,122190000,122190000,0.04880298
1741854370000,2025-03-13T17:26:10,122142000,122190000,122142000,122190000,0.03723837
1741854371000,2025-03-13T17:26:11,122142000,122190000,122142000,122190000,0.03182967
1741854372000,2025-03-13T17:26:12,122190000,122190000,122190000,122190000,0.02455192
1741854373000,2025-03-13T17:26:13,122142000,122190000,122130000,122190000,0.03339591
1741854374000,2025-03-13T17:26:14,122190000,122190000,122190000,122190000,0.01553612
1741854375000,2025-03-13T17:26:15,122189000,122189000,122189000,122189000,0.000041
1741854376000,2025-03-13T17:26:16,122189000,122189000,122130000,122130000,0.32211168
1741854377000,2025-03-13T17:26:17,122189000,122189000,122189000,122189000,0.0043
1741854378000,2025-03-13T17:26:18,122189000,122189000,122189000,122189000,0.00951485
1741854379000,2025-03-13T17:26:19,122165000,122165000,122165000,122165000,0.000081
1741854380000,2025-03-13T17:26:20,122165000,122188000,122147000,122188000,0.06935037
1741854382000,2025-03-13T17:26:22,122188000,122189000,122188000,122188000,0.09560659
1741854383000,2025-03-13T17:26:23,122188000,122188000,122130000,122130000,1.6442536
1741854384000,2025-03-13T17:26:24,122189000,122200000,122189000,122200000,0.4960975
1741854386000,2025-03-13T17:26:26,122189000,122189000,122189000,122189000,0.00099749
1741854387000,2025-03-13T17:26:27,122241000,122285000,122241000,122285000,0.00290927
1741854388000,2025-03-13T17:26:28,122189000,122299000,122189000,122299000,0.00562601
1741854389000,2025-03-13T17:26:29,122285000,122285000,122285000,122285000,0.0005
1741854390000,2025-03-13T17:26:30,122284000,122284000,122284000,122284000,0.04204429
1741854391000,2025-03-13T17:26:31,122284000,122300000,122284000,122300000,0.07338507
1741854393000,2025-03-13T17:26:33,122299000,122300000,122299000,122300000,0.00524938
1741854394000,2025-03-13T17:26:34,122300000,122337000,122284000,122284000,0.04990602
1741854395000,2025-03-13T17:26:35,122297000,122297000,122270000,122270000,0.00122974
1741854396000,2025-03-13T17:26:36,122337000,122344000,122337000,122344000,0.000376
1741854398000,2025-03-13T17:26:38,122300000,122300000,122300000,122300000,0.00036032
1741854399000,2025-03-13T17:26:39,122300000,122300000,122270000,122270000,0.01035863
1741854400000,2025-03-13T17:26:40,122338000,122338000,122338000,122338000,0.00132046
1741854402000,2025-03-13T17:26:42,122300000,122300000,122300000,122300000,0.02074952
1741854403000,2025-03-13T17:26:43,122300000,122300000,122270000,122270000,0.03325573
1741854406000,2025-03-13T17:26:46,122270000,122270000,122270000,122270000,0.00264138
1741854407000,2025-03-13T17:26:47,122270000,122270000,122270000,122270000,0.0038689
1741854408000,2025-03-13T17:26:48,122342000,122342000,122269000,122269000,0.16935858
1741854409000,2025-03-13T17:26:49,122273000,122273000,122215000,122215000,0.01674337
1741854410000,2025-03-13T17:26:50,122344000,122344000,122344000,122344000,0.00858235
1741854411000,2025-03-13T17:26:51,122218000,122218000,122218000,122218000,0.00587533
1741854412000,2025-03-13T17:26:52,122204000,122204000,122202000,122202000,0.00429439
1741854413000,2025-03-13T17:26:53,122270000,122270000,122270000,122270000,0.00040917
1741854414000,2025-03-13T17:26:54,122344000,122344000,122344000,122344000,0.0000137
1741854415000,2025-03-13T17:26:55,122270000,122270000,122270000,122270000,0.08149162
1741854416000,2025-03-13T17:26:56,122344000,122344000,122344000,122344000,0.00016347
1741854417000,2025-03-13T17:26:57,122344000,122344000,122344000,122344000,0.00008173
1741854420000,2025-03-13T17:27:00,122344000,122344000,122344000,122344000,0.00445457
1741854422000,2025-03-13T17:27:02,122284000,122284000,122284000,122284000,0.00305945
1741854423000,2025-03-13T17:27:03,122344000,122344000,122284000,122294000,0.01648758
1741854424000,2025-03-13T17:27:04,122294000,122337000,122294000,122337000,0.00817332
1741854425000,2025-03-13T17:27:05,122319000,122319000,122319000,122319000,0.00272444
1741854426000,2025-03-13T17:27:06,122289000,122289000,122269000,122269000,0.24531143
1741854430000,2025-03-13T17:27:10,122222000,122222000,122222000,122222000,0.00409091
1741854433000,2025-03-13T17:27:13,122218000,122256000,122209000,122222000,0.01430142
1741854434000,2025-03-13T17:27:14,122209000,122209000,122209000,122209000,0.07322154
1741854436000,2025-03-13T17:27:16,122262000,122263000,122262000,122263000,0.02074884
1741854437000,2025-03-13T17:27:17,122263000,122263000,122263000,122263000,0.00229255
1741854445000,2025-03-13T17:27:25,122246000,122246000,122246000,122246000,0.00081762
1741854446000,2025-03-13T17:27:26,122210000,122253000,122210000,122253000,0.01614454
1741854447000,2025-03-13T17:27:27,122210000,122210000,122209000,122209000,0.08
1741854449000,2025-03-13T17:27:29,122209000,122253000,122209000,122253000,0.00219608
1741854450000,2025-03-13T17:27:30,122253000,122253000,122210000,122210000,0.00860672
1741854451000,2025-03-13T17:27:31,122253000,122253000,122210000,122210000,0.0089979
1741854452000,2025-03-13T17:27:32,122261000,122263000,122261000,122263000,0.34613707
1741854453000,2025-03-13T17:27:33,122263000,122269000,122263000,122269000,0.0252921
1741854456000,2025-03-13T17:27:36,122263000,122316000,122263000,122316000,0.15233166
1741854458000,2025-03-13T17:27:38,122316000,122316000,122316000,122316000,0.02330633
1741854459000,2025-03-13T17:27:39,122263000,122325000,122263000,122325000,0.01601014
1741854460000,2025-03-13T17:27:40,122316000,122316000,122316000,122316000,0.00817
1741854461000,2025-03-13T17:27:41,122316000,122316000,122316000,122316000,0.01188425
1741854462000,2025-03-13T17:27:42,122316000,122316000,122263000,122263000,0.04901664
1741854465000,2025-03-13T17:27:45,122316000,122316000,122316000,122316000,0.00069492
1741854469000,2025-03-13T17:27:49,122264000,122264000,122263000,122263000,0.00079804
1741854471000,2025-03-13T17:27:51,122263000,122263000,122263000,122263000,0.03
1741854472000,2025-03-13T17:27:52,122263000,122263000,122263000,122263000,0.51840365
1741854473000,2025-03-13T17:27:53,122253000,122253000,122228000,122228000,0.00557302
1741854475000,2025-03-13T17:27:55,122263000,122263000,122263000,122263000,0.04899274
1741854476000,2025-03-13T17:27:56,122228000,122263000,122228000,122263000,0.09454057
1741854477000,2025-03-13T17:27:57,122228000,122228000,122210000,122210000,0.02436965
1741854478000,2025-03-13T17:27:58,122228000,122228000,122228000,122228000,0.00008181
1741854479000,2025-03-13T17:27:59,122210000,122210000,122210000,122210000,0.04
1741854480000,2025-03-13T17:28:00,122228000,122228000,122211000,122211000,0.02027842
1741854481000,2025-03-13T17:28:01,122228000,122228000,122228000,122228000,0.00207112
1741854482000,2025-03-13T17:28:02,122228000,122228000,122228000,122228000,0.00736328
1741854483000,2025-03-13T17:28:03,122210000,122228000,122210000,122228000,0.18803579
1741854484000,2025-03-13T17:28:04,122210000,122210000,122210000,122210000,0.00278651
1741854485000,2025-03-13T17:28:05,122227000,122227000,122227000,122227000,0.00161915
1741854487000,2025-03-13T17:28:07,122227000,122228000,122227000,122228000,0.00287647
1741854488000,2025-03-13T17:28:08,122263000,122263000,122263000,122263000,0.00049074
1741854490000,2025-03-13T17:28:10,122263000,122263000,122227000,122263000,0.0131215
1741854491000,2025-03-13T17:28:11,122263000,122263000,122263000,122263000,0.00254307
1741854493000,2025-03-13T17:28:13,122263000,122263000,122263000,122263000,0.39701773
1741854494000,2025-03-13T17:28:14,122316000,122316000,122316000,122316000,0.00081755
1741854495000,2025-03-13T17:28:15,122316000,122347000,122316000,122347000,0.09892137
1741854496000,2025-03-13T17:28:16,122259000,122260000,122259000,122260000,0.05604432
1741854497000,2025-03-13T17:28:17,122258000,122258000,122258000,122258000,0.00005018
1741854498000,2025-03-13T17:28:18,122258000,122347000,122257000,122258000,0.02287701
1741854499000,2025-03-13T17:28:19,122347000,122347000,122347000,122347000,0.00375075
1741854502000,2025-03-13T17:28:22,122267000,122267000,122259000,122259000,0.02
1741854503000,2025-03-13T17:28:23,122347000,122356000,122347000,122356000,0.01659936
1741854504000,2025-03-13T17:28:24,122359000,122359000,122359000,122359000,0.00194
1741854506000,2025-03-13T17:28:26,122359000,122359000,122359000,122359000,0.02519693
1741854507000,2025-03-13T17:28:27,122361000,122361000,122361000,122361000,0.00006055
1741854509000,2025-03-13T17:28:29,122368000,122368000,122347000,122347000,0.00833344
1741854510000,2025-03-13T17:28:30,122347000,122347000,122347000,122347000,0.00081734
1741854512000,2025-03-13T17:28:32,122368000,122368000,122368000,122368000,0.0000137
1741854513000,2025-03-13T17:28:33,122368000,122368000,122368000,122368000,0.0008172
1741854515000,2025-03-13T17:28:35,122359000,122359000,122359000,122359000,0.00844311
1741854516000,2025-03-13T17:28:36,122368000,122368000,122359000,122368000,0.05885741
1741854517000,2025-03-13T17:28:37,122384000,122384000,122384000,122384000,0.0000137
1741854518000,2025-03-13T17:28:38,122384000,122394000,122368000,122394000,0.00062104
1741854521000,2025-03-13T17:28:41,122384000,122384000,122384000,122384000,0.00226462
1741854522000,2025-03-13T17:28:42,122394000,122394000,122394000,122394000,0.00003967
1741854525000,2025-03-13T17:28:45,122394000,122394000,122394000,122394000,0.00821683
1741854527000,2025-03-13T17:28:47,122394000,122394000,122394000,122394000,0.00028377
1741854528000,2025-03-13T17:28:48,122401000,122401000,122394000,122394000,0.00537101
1741854530000,2025-03-13T17:28:50,122401000,122409000,122401000,122409000,0.00050775
1741854532000,2025-03-13T17:28:52,122401000,122401000,122394000,122394000,0.00999916
1741854533000,2025-03-13T17:28:53,122409000,122409000,122394000,122394000,0.01606766
1741854534000,2025-03-13T17:28:54,122409000,122409000,122409000,122409000,0.0000137
1741854535000,2025-03-13T17:28:55,122404000,122409000,122404000,122409000,0.01347
1741854536000,2025-03-13T17:28:56,122409000,122409000,122409000,122409000,0.00008169
1741854537000,2025-03-13T17:28:57,122409000,122409000,122409000,122409000,0.0101656
1741854538000,2025-03-13T17:28:58,122404000,122404000,122394000,122394000,0.19099985
1741854539000,2025-03-13T17:28:59,122409000,122409000,122409000,122409000,0.00227654
1741854540000,2025-03-13T17:29:00,122422000,122435000,122422000,122435000,0.00887366
1741854542000,2025-03-13T17:29:02,122423000,122431000,122423000,122431000,0.00925178
1741854543000,2025-03-13T17:29:03,122431000,122431000,122394000,122394000,0.16518384
1741854545000,2025-03-13T17:29:05,122431000,122431000,122394000,122394000,0.00201226
1741854546000,2025-03-13T17:29:06,122424000,122424000,122424000,122424000,0.00017706
1741854547000,2025-03-13T17:29:07,122394000,122394000,122394000,122394000,0.01398068
1741854548000,2025-03-13T17:29:08,122423000,122435000,122394000,122435000,0.02213261
1741854549000,2025-03-13T17:29:09,122431000,122431000,122423000,122423000,0.00467993
1741854551000,2025-03-13T17:29:11,122423000,122423000,122423000,122423000,0.00111
1741854553000,2025-03-13T17:29:13,122423000,122441000,122423000,122423000,0.09728641
1741854554000,2025-03-13T17:29:14,122405000,122405000,122405000,122405000,0.00204316
1741854555000,2025-03-13T17:29:15,122404000,122444000,122384000,122384000,0.06741121
1741854556000,2025-03-13T17:29:16,122384000,122440000,122384000,122440000,0.04424017
1741854557000,2025-03-13T17:29:17,122394000,122394000,122394000,122394000,0.00893329
1741854558000,2025-03-13T17:29:18,122368000,122402000,122368000,122402000,0.00409871
1741854559000,2025-03-13T17:29:19,122402000,122402000,122402000,122402000,0.00029242
1741854563000,2025-03-13T17:29:23,122394000,122394000,122347000,122347000,0.65706522
1741854564000,2025-03-13T17:29:24,122394000,122394000,122392000,122392000,0.00435293
1741854565000,2025-03-13T17:29:25,122388000,122388000,122388000,122388000,0.00239493
1741854570000,2025-03-13T17:29:30,122372000,122372000,122372000,122372000,0.0001218
1741854574000,2025-03-13T17:29:34,122399000,122399000,122399000,122399000,0.02449716
1741854576000,2025-03-13T17:29:36,122301000,122301000,122301000,122301000,0.00038315
1741854577000,2025-03-13T17:29:37,122372000,122372000,122372000,122372000,0.00245154
1741854578000,2025-03-13T17:29:38,122384000,122384000,122301000,122301000,0.00849617
1741854580000,2025-03-13T17:29:40,122301000,122375000,122301000,122375000,0.00588703
1741854581000,2025-03-13T17:29:41,122380000,122393000,122380000,122393000,0.00145436
1741854582000,2025-03-13T17:29:42,122393000,122393000,122301000,122372000,0.01991217
1741854583000,2025-03-13T17:29:43,122301000,122424000,122301000,122424000,0.00088349
1741854584000,2025-03-13T17:29:44,122302000,122302000,122301000,122301000,0.04182044
1741854586000,2025-03-13T17:29:46,122424000,122424000,122424000,122424000,0.0006943
1741854587000,2025-03-13T17:29:47,122305000,122305000,122305000,122305000,0.00067605
1741854588000,2025-03-13T17:29:48,122305000,122305000,122305000,122305000,0.00114124
1741854589000,2025-03-13T17:29:49,122305000,122423000,122305000,122423000,0.00103823
1741854590000,2025-03-13T17:29:50,122305000,122305000,122305000,122305000,0.00699012
1741854593000,2025-03-13T17:29:53,122421000,122421000,122305000,122305000,0.03286243
1741854596000,2025-03-13T17:29:56,122306000,122306000,122306000,122306000,0.00393397
1741854598000,2025-03-13T17:29:58,122306000,122306000,122306000,122306000,0.01755309
1741854599000,2025-03-13T17:29:59,122419000,122419000,122419000,122419000,0.01257929
1741854602000,2025-03-13T17:30:02,122306000,122306000,122305000,122305000,0.04034483
1741854605000,2025-03-13T17:30:05,122420000,122420000,122420000,122420000,0.02450519
1741854607000,2025-03-13T17:30:07,122419000,122419000,122419000,122419000,0.00430396
1741854608000,2025-03-13T17:30:08,122419000,122419000,122419000,122419000,0.01326525
1741854609000,2025-03-13T17:30:09,122335000,122419000,122335000,122419000,0.00811274
1741854611000,2025-03-13T17:30:11,122335000,122419000,122335000,122419000,0.01310111
1741854613000,2025-03-13T17:30:13,122419000,122419000,122419000,122419000,0.01752934
1741854614000,2025-03-13T17:30:14,122419000,122419000,122419000,122419000,0.00183476
1741854615000,2025-03-13T17:30:15,122419000,122419000,122419000,122419000,0.001373
1741854616000,2025-03-13T17:30:16,122335000,122419000,122335000,122407000,0.03839441
1741854617000,2025-03-13T17:30:17,122419000,122419000,122419000,122419000,0.00004901
1741854618000,2025-03-13T17:30:18,122419000,122419000,122419000,122419000,0.01633733
1741854620000,2025-03-13T17:30:20,122407000,122407000,122407000,122407000,0.09509405
1741854621000,2025-03-13T17:30:21,122335000,122407000,122335000,122407000,0.01095135
1741854623000,2025-03-13T17:30:23,122407000,122407000,122407000,122407000,0.00040847
1741854624000,2025-03-13T17:30:24,122407000,122407000,122407000,122407000,0.00040843
1741854626000,2025-03-13T17:30:26,122407000,122407000,122407000,122407000,0.000893
1741854627000,2025-03-13T17:30:27,122407000,122407000,122407000,122407000,0.0167474
1741854628000,2025-03-13T17:30:28,122407000,122407000,122407000,122407000,0.00130465
1741854629000,2025-03-13T17:30:29,122407000,122407000,122407000,122407000,0.0134011
1741854631000,2025-03-13T17:30:31,122407000,122407000,122338000,122338000,0.00210463
1741854633000,2025-03-13T17:30:33,122407000,122407000,122407000,122407000,0.002
1741854634000,2025-03-13T17:30:34,122407000,122419000,122407000,122419000,1.29294044
1741854636000,2025-03-13T17:30:36,122406000,122406000,122406000,122406000,0.00204045
1741854638000,2025-03-13T17:30:38,122406000,122406000,122406000,122406000,0.00082678
1741854639000,2025-03-13T17:30:39,122406000,122406000,122406000,122406000,0.00122543
1741854640000,2025-03-13T17:30:40,122406000,122406000,122406000,122406000,0.040852
1741854641000,2025-03-13T17:30:41,122406000,122406000,122338000,122338000,0.02914795
1741854642000,2025-03-13T17:30:42,122406000,122500000,122406000,122500000,1.29103262
1741854643000,2025-03-13T17:30:43,122406000,122406000,122406000,122406000,0.07161656
1741854647000,2025-03-13T17:30:47,122500000,122500000,122419000,122419000,0.00020332
1741854657000,2025-03-13T17:30:57,122499000,122499000,122499000,122499000,0.00408163
1741854659000,2025-03-13T17:30:59,122499000,122499000,122499000,122499000,0.00816333
1741854660000,2025-03-13T17:31:00,122499000,122499000,122420000,122499000,0.00385122
1741854661000,2025-03-13T17:31:01,122420000,122420000,122420000,122420000,0.00012271
1741854663000,2025-03-13T17:31:03,122420000,122499000,122420000,122499000,0.01625635
1741854664000,2025-03-13T17:31:04,122499000,122499000,122499000,122499000,0.00029387
1741854665000,2025-03-13T17:31:05,122429000,122499000,122415000,122499000,0.0189425
1741854666000,2025-03-13T17:31:06,122419000,122419000,122419000,122419000,0.00024592
1741854670000,2025-03-13T17:31:10,122498000,122498000,122498000,122498000,0.01748939
1741854672000,2025-03-13T17:31:12,122498000,122498000,122498000,122498000,0.00107009
1741854673000,2025-03-13T17:31:13,122493000,122493000,122493000,122493000,0.00102046
1741854675000,2025-03-13T17:31:15,122419000,122498000,122419000,122498000,0.01071369
1741854677000,2025-03-13T17:31:17,122498000,122498000,122498000,122498000,0.01632679
1741854678000,2025-03-13T17:31:18,122419000,122498000,122419000,122498000,0.00115651
1741854679000,2025-03-13T17:31:19,122493000,122493000,122419000,122419000,0.00079043
1741854680000,2025-03-13T17:31:20,122493000,122498000,122493000,122498000,0.00007558
1741854681000,2025-03-13T17:31:21,122493000,122493000,122419000,122419000,0.00230899
1741854682000,2025-03-13T17:31:22,122498000,122498000,122498000,122498000,0.00081633
1741854685000,2025-03-13T17:31:25,122435000,122435000,122419000,122419000,0.00115047
1741854686000,2025-03-13T17:31:26,122496000,122496000,122496000,122496000,0.00235582
1741854687000,2025-03-13T17:31:27,122419000,122419000,122419000,122419000,0.00258476
1741854689000,2025-03-13T17:31:29,122496000,122496000,122419000,122419000,0.02642318
1741854690000,2025-03-13T17:31:30,122416000,122419000,122416000,122419000,0.0005621
1741854691000,2025-03-13T17:31:31,122419000,122419000,122419000,122419000,0.00024494
1741854692000,2025-03-13T17:31:32,122419000,122419000,122419000,122419000,0.00011031
1741854694000,2025-03-13T17:31:34,122419000,122419000,122419000,122419000,0.001343
1741854696000,2025-03-13T17:31:36,122419000,122496000,122419000,122496000,0.06868634
1741854697000,2025-03-13T17:31:37,122496000,122496000,122496000,122496000,0.00006342
1741854699000,2025-03-13T17:31:39,122496000,122496000,122496000,122496000,0.00235479
1741854700000,2025-03-13T17:31:40,122496000,122498000,122496000,122498000,0.01631876
1741854702000,2025-03-13T17:31:42,122498000,122498000,122498000,122498000,0.00732269
1741854704000,2025-03-13T17:31:44,122498000,122498000,122498000,122498000,0.00009796
1741854707000,2025-03-13T17:31:47,122497000,122497000,122497000,122497000,0.00143
1741854708000,2025-03-13T17:31:48,122497000,122498000,122419000,122419000,0.0123604
1741854709000,2025-03-13T17:31:49,122498000,122498000,122498000,122498000,0.01781119
1741854710000,2025-03-13T17:31:50,122497000,122498000,122496000,122498000,0.00942564
1741854711000,2025-03-13T17:31:51,122498000,122498000,122498000,122498000,0.00385028
1741854713000,2025-03-13T17:31:53,122496000,122496000,122496000,122496000,0.00325162
1741854717000,2025-03-13T17:31:57,122496000,122496000,122496000,122496000,0.00016327
1741854720000,2025-03-13T17:32:00,122496000,122496000,122419000,122496000,0.00365475
1741854722000,2025-03-13T17:32:02,122419000,122496000,122419000,122496000,0.04309904
1741854723000,2025-03-13T17:32:03,122496000,122496000,122496000,122496000,0.05104381
1741854724000,2025-03-13T17:32:04,122496000,122496000,122496000,122496000,0.00816353
1741854726000,2025-03-13T17:32:06,122496000,122496000,122496000,122496000,0.07297578
1741854728000,2025-03-13T17:32:08,122496000,122496000,122496000,122496000,0.03732249
1741854729000,2025-03-13T17:32:09,122496000,122496000,122495000,122496000,0.01113513
1741854731000,2025-03-13T17:32:11,122496000,122496000,122496000,122496000,0.08993002
1741854733000,2025-03-13T17:32:13,122496000,122496000,122496000,122496000,0.00355649
1741854735000,2025-03-13T17:32:15,122496000,122496000,122496000,122496000,0.00754296
1741854736000,2025-03-13T17:32:16,122496000,122496000,122496000,122496000,0.02449059
1741854737000,2025-03-13T17:32:17,122495000,122495000,122437000,122437000,0.00560429
1741854739000,2025-03-13T17:32:19,122496000,122496000,122421000,122421000,0.00728815
1741854743000,2025-03-13T17:32:23,122496000,122496000,122496000,122496000,0.00119891
1741854745000,2025-03-13T17:32:25,122496000,122496000,122496000,122496000,0.00707
1741854748000,2025-03-13T17:32:28,122496000,122498000,122437000,122437000,0.00606835
1741854749000,2025-03-13T17:32:29,122498000,122498000,122498000,122498000,0.00032637
1741854751000,2025-03-13T17:32:31,122437000,122437000,122437000,122437000,0.00040249
1741854756000,2025-03-13T17:32:36,122437000,122437000,122437000,122437000,0.00069706
1741854758000,2025-03-13T17:32:38,122497000,122497000,122497000,122497000,0.00124284
1741854759000,2025-03-13T17:32:39,122497000,122497000,122497000,122497000,0.00140971
1741854760000,2025-03-13T17:32:40,122437000,122437000,122419000,122419000,0.02538615
1741854762000,2025-03-13T17:32:42,122437000,122437000,122419000,122419000,0.003
1741854763000,2025-03-13T17:32:43,122497000,122497000,122418000,122419000,0.02170055
1741854764000,2025-03-13T17:32:44,122418000,122497000,122418000,122497000,0.00661968
1741854765000,2025-03-13T17:32:45,122437000,122437000,122437000,122437000,0.0008
1741854767000,2025-03-13T17:32:47,122436000,122497000,122436000,122497000,0.00052538
1741854768000,2025-03-13T17:32:48,122497000,122497000,122497000,122497000,0.00029911
1741854769000,2025-03-13T17:32:49,122497000,122497000,122496000,122496000,0.00212447
1741854770000,2025-03-13T17:32:50,122496000,122496000,122496000,122496000,0.00111783
1741854771000,2025-03-13T17:32:51,122437000,122437000,122437000,122437000,0.00150939
1741854772000,2025-03-13T17:32:52,122437000,122437000,122437000,122437000,0.00006114
1741854777000,2025-03-13T17:32:57,122496000,122496000,122496000,122496000,0.03497011
1741854778000,2025-03-13T17:32:58,122496000,122496000,122496000,122496000,0.00108198
1741854779000,2025-03-13T17:32:59,122496000,122497000,122496000,122497000,0.02508935
1741854780000,2025-03-13T17:33:00,122497000,122497000,122497000,122497000,0.00317339
1741854781000,2025-03-13T17:33:01,122497000,122497000,122497000,122497000,0.00040817
1741854782000,2025-03-13T17:33:02,122438000,122438000,122437000,122437000,0.00041661
1741854783000,2025-03-13T17:33:03,122496000,122496000,122496000,122496000,0.02133877
1741854785000,2025-03-13T17:33:05,122496000,122496000,122496000,122496000,0.00816353
1741854789000,2025-03-13T17:33:09,122496000,122496000,122496000,122496000,0.00081635
1741854791000,2025-03-13T17:33:11,122494000,122496000,122494000,122496000,0.04759535
1741854792000,2025-03-13T17:33:12,122496000,122496000,122496000,122496000,0.00008163
1741854793000,2025-03-13T17:33:13,122496000,122496000,122496000,122496000,0.00708172
1741854794000,2025-03-13T17:33:14,122496000,122496000,122496000,122496000,0.00303319
1741854795000,2025-03-13T17:33:15,122496000,122496000,122496000,122496000,0.0167
1741854796000,2025-03-13T17:33:16,122496000,122496000,122496000,122496000,0.00062502
1741854797000,2025-03-13T17:33:17,122496000,122519000,122496000,122519000,3.4961055
1741854798000,2025-03-13T17:33:18,122519000,122544000,122519000,122544000,0.08774876
