timestamp,open,high,low,close,volume
2024-12-03 06:39:00,133685000,133700000,133670000,133676000,2.4477633
2024-12-03 06:40:00,133676000,133691000,133649000,133661000,1.87061548
2024-12-03 06:41:00,133661000,133711000,133649000,133669000,1.06106408
2024-12-03 06:42:00,133669000,133725000,133646000,133659000,2.15763199
2024-12-03 06:43:00,133659000,133700000,133631000,133631000,1.31374103
2024-12-03 06:44:00,133649000,133700000,133618000,133698000,1.11199984
2024-12-03 06:45:00,133698000,133698000,133624000,133628000,2.37155561
2024-12-03 06:46:00,133696000,133698000,133600000,133631000,2.78995269
2024-12-03 06:47:00,133631000,133631000,133594000,133594000,1.9636287
2024-12-03 06:48:00,133598000,133630000,133590000,133630000,3.33014706
2024-12-03 06:49:00,133594000,133631000,133558000,133631000,5.26039591
2024-12-03 06:50:00,133631000,133698000,133558000,133695000,2.31925918
2024-12-03 06:51:00,133691000,133696000,133578000,133696000,2.11558395
2024-12-03 06:52:00,133696000,133698000,133668000,133695000,1.69611454
2024-12-03 06:53:00,133695000,133698000,133669000,133694000,2.71800946
2024-12-03 06:54:00,133696000,133698000,133669000,133698000,1.7847582
2024-12-03 06:55:00,133694000,133700000,133567000,133567000,3.06899285
2024-12-03 06:56:00,133587000,133740000,133567000,133582000,12.25484454
2024-12-03 06:57:00,133608000,133608000,133443000,133509000,18.5270238
2024-12-03 06:58:00,133509000,133524000,133382000,133403000,9.36855984
2024-12-03 06:59:00,133403000,133508000,133403000,133469000,12.94788915
2024-12-03 07:00:00,133469000,133486000,133389000,133389000,6.45039009
2024-12-03 07:01:00,133403000,133485000,133389000,133454000,3.3350647
2024-12-03 07:02:00,133465000,133500000,133390000,133390000,6.75942014
2024-12-03 07:03:00,133390000,133487000,133357000,133357000,4.98355018
2024-12-03 07:04:00,133357000,133359000,133268000,133281000,9.49979838
2024-12-03 07:05:00,133281000,133342000,133200000,133200000,10.58099694
2024-12-03 07:06:00,133253000,133267000,133199000,133220000,4.64907014
2024-12-03 07:07:00,133220000,133444000,133202000,133386000,7.97713269
2024-12-03 07:08:00,133417000,133444000,133207000,133290000,3.5538426
2024-12-03 07:09:00,133290000,133450000,133249000,133450000,4.80799512
2024-12-03 07:10:00,133450000,133533000,133450000,133533000,3.78082767
2024-12-03 07:11:00,133533000,133649000,133514000,133514000,3.40717662
2024-12-03 07:12:00,133622000,133625000,133529000,133625000,1.47703414
2024-12-03 07:13:00,133625000,133649000,133514000,133649000,3.85146265
2024-12-03 07:14:00,133649000,133680000,133514000,133680000,3.0913206
2024-12-03 07:15:00,133680000,133777000,133680000,133680000,7.35341561
2024-12-03 07:16:00,133681000,133745000,133515000,133650000,6.61573264
2024-12-03 07:17:00,133650000,133700000,133534000,133537000,1.96112421
2024-12-03 07:18:00,133537000,133548000,133268000,133268000,3.84792923
2024-12-03 07:19:00,133268000,133451000,133200000,133230000,11.35734584
2024-12-03 07:20:00,133230000,133316000,133217000,133258000,4.22577893
2024-12-03 07:21:00,133258000,133258000,133240000,133242000,3.27125307
2024-12-03 07:22:00,133244000,133300000,133240000,133249000,4.70021912
2024-12-03 07:23:00,133249000,133400000,133249000,133299000,4.92554626
2024-12-03 07:24:00,133299000,133416000,133258000,133400000,14.80387936
2024-12-03 07:25:00,133400000,133570000,133380000,133536000,5.44298777
2024-12-03 07:26:00,133548000,133609000,133473000,133547000,3.58734181
2024-12-03 07:27:00,133547000,133630000,133500000,133501000,4.31809252
2024-12-03 07:28:00,133580000,133580000,133496000,133499000,3.45410117
2024-12-03 07:29:00,133500000,133518000,133473000,133480000,9.32575102
2024-12-03 07:30:00,133480000,133518000,133430000,133482000,4.774426
2024-12-03 07:31:00,133500000,133565000,133482000,133563000,7.12367352
2024-12-03 07:32:00,133563000,133612000,133496000,133496000,9.50035009
2024-12-03 07:33:00,133513000,133602000,133483000,133558000,6.00772084
2024-12-03 07:34:00,133558000,133558000,133400000,133401000,2.04371807
2024-12-03 07:35:00,133401000,133426000,133320000,133365000,2.00771022
2024-12-03 07:36:00,133400000,133400000,133310000,133357000,2.75929635
2024-12-03 07:37:00,133358000,133358000,133294000,133357000,3.03904526
2024-12-03 07:38:00,133358000,133359000,133253000,133253000,3.77198589
2024-12-03 07:39:00,133259000,133358000,133259000,133319000,2.8911914
2024-12-03 07:40:00,133320000,133357000,133251000,133256000,2.37623412
2024-12-03 07:41:00,133300000,133316000,133256000,133262000,2.7212294
2024-12-03 07:42:00,133314000,133379000,133262000,133316000,2.08729619
2024-12-03 07:43:00,133316000,133379000,133262000,133315000,3.04087078
2024-12-03 07:44:00,133368000,133369000,133258000,133258000,1.48268765
2024-12-03 07:45:00,133261000,133316000,133256000,133270000,3.35637119
2024-12-03 07:46:00,133315000,133315000,133270000,133308000,0.55359558
2024-12-03 07:47:00,133308000,133380000,133272000,133380000,3.47525363
2024-12-03 07:48:00,133378000,133499000,133294000,133351000,1.66466978
2024-12-03 07:49:00,133351000,133523000,133350000,133468000,3.35022508
2024-12-03 07:50:00,133468000,133479000,133390000,133449000,1.00910868
2024-12-03 07:51:00,133449000,133449000,133350000,133392000,0.81984039
2024-12-03 07:52:00,133392000,133550000,133379000,133547000,14.61499497
2024-12-03 07:53:00,133549000,133552000,133459000,133517000,4.08558475
2024-12-03 07:54:00,133517000,133547000,133400000,133502000,7.50796332
2024-12-03 07:55:00,133515000,133640000,133500000,133640000,8.22163148
2024-12-03 07:56:00,133643000,133660000,133604000,133659000,1.69985022
2024-12-03 07:57:00,133659000,133730000,133650000,133701000,3.69685454
2024-12-03 07:58:00,133729000,133853000,133701000,133835000,5.45172786
2024-12-03 07:59:00,133834000,133834000,133754000,133754000,2.00079106
2024-12-03 08:00:00,133754000,133789000,133612000,133727000,4.35527447
2024-12-03 08:01:00,133734000,133734000,133612000,133616000,2.93644441
2024-12-03 08:02:00,133614000,133614000,133612000,133613000,1.41429317
2024-12-03 08:03:00,133613000,133614000,133550000,133551000,1.69575852
2024-12-03 08:04:00,133551000,133614000,133551000,133564000,1.2261037
2024-12-03 08:05:00,133564000,133614000,133552000,133565000,0.79557478
2024-12-03 08:06:00,133564000,133620000,133553000,133578000,2.34886528
2024-12-03 08:07:00,133578000,133578000,133551000,133552000,2.6510328
2024-12-03 08:08:00,133552000,133732000,133552000,133732000,7.49253687
2024-12-03 08:09:00,133732000,133754000,133627000,133632000,1.10080003
2024-12-03 08:10:00,133740000,133740000,133633000,133713000,0.80882654
2024-12-03 08:11:00,133713000,133738000,133638000,133712000,1.5053312
2024-12-03 08:12:00,133712000,133712000,133643000,133710000,2.74455673
2024-12-03 08:13:00,133709000,133710000,133643000,133643000,2.00250095
2024-12-03 08:14:00,133643000,133691000,133632000,133691000,2.14243559
2024-12-03 08:15:00,133643000,133738000,133643000,133732000,2.93275476
2024-12-03 08:16:00,133730000,133738000,133600000,133673000,4.00730313
2024-12-03 08:17:00,133699000,133745000,133673000,133720000,4.70439515
2024-12-03 08:18:00,133720000,133720000,133595000,133609000,1.89585934
2024-12-03 08:19:00,133609000,133613000,133595000,133600000,1.09206319
2024-12-03 08:20:00,133598000,133666000,133598000,133663000,4.36562259
2024-12-03 08:21:00,133662000,133662000,133599000,133657000,0.5774686
2024-12-03 08:22:00,133656000,133732000,133600000,133623000,1.73926416
2024-12-03 08:23:00,133707000,133708000,133589000,133595000,1.05934908
2024-12-03 08:24:00,133595000,133595000,133552000,133578000,0.89649574
2024-12-03 08:25:00,133578000,133594000,133552000,133578000,0.51818357
2024-12-03 08:26:00,133578000,133578000,133551000,133551000,1.30951295
2024-12-03 08:27:00,133553000,133580000,133549000,133580000,3.75863382
2024-12-03 08:28:00,133580000,133580000,133547000,133551000,1.06813564
2024-12-03 08:29:00,133551000,133551000,133542000,133545000,0.95838504
2024-12-03 08:30:00,133545000,133546000,133506000,133539000,0.67974145
2024-12-03 08:31:00,133539000,133539000,133460000,133485000,1.38471479
2024-12-03 08:32:00,133485000,133537000,133411000,133512000,5.12271577
2024-12-03 08:33:00,133512000,133537000,133412000,133420000,1.32781372
2024-12-03 08:34:00,133494000,133494000,133412000,133413000,0.80938354
2024-12-03 08:35:00,133413000,133450000,133413000,133414000,1.17130577
2024-12-03 08:36:00,133414000,133414000,133412000,133412000,1.122937
2024-12-03 08:37:00,133413000,133414000,133379000,133385000,1.92331208
2024-12-03 08:38:00,133386000,133414000,133350000,133351000,2.37015787
2024-12-03 08:39:00,133385000,133490000,133351000,133415000,0.85577561
2024-12-03 08:40:00,133414000,133415000,133310000,133310000,2.62269864
2024-12-03 08:41:00,133319000,133386000,133302000,133386000,2.86974083
2024-12-03 08:42:00,133386000,133386000,133301000,133382000,1.43045094
2024-12-03 08:43:00,133382000,133382000,133301000,133311000,0.74762961
2024-12-03 08:44:00,133311000,133380000,133300000,133301000,2.62595453
2024-12-03 08:45:00,133302000,133304000,133300000,133302000,1.04797591
2024-12-03 08:46:00,133302000,133382000,133300000,133382000,2.86792911
2024-12-03 08:47:00,133382000,133386000,133301000,133380000,1.21791903
2024-12-03 08:48:00,133380000,133382000,133300000,133378000,1.55516644
2024-12-03 08:49:00,133378000,133378000,133300000,133300000,2.19427425
2024-12-03 08:50:00,133300000,133373000,133292000,133293000,1.21923998
2024-12-03 08:51:00,133293000,133293000,133270000,133271000,1.57579965
2024-12-03 08:52:00,133271000,133278000,133270000,133278000,2.07795289
2024-12-03 08:53:00,133278000,133373000,133261000,133372000,2.29790335
2024-12-03 08:54:00,133372000,133372000,133280000,133370000,0.61336161
2024-12-03 08:55:00,133360000,133530000,133360000,133450000,2.13871545
2024-12-03 08:56:00,133480000,133530000,133450000,133524000,2.23004565
2024-12-03 08:57:00,133524000,133528000,133454000,133455000,1.70454285
2024-12-03 08:58:00,133528000,133530000,133455000,133455000,1.27813741
2024-12-03 08:59:00,133530000,133532000,133455000,133532000,2.27194507
2024-12-03 09:00:00,133532000,133536000,133461000,133500000,0.66751109
2024-12-03 09:01:00,133500000,133536000,133500000,133519000,1.5436749
2024-12-03 09:02:00,133519000,133519000,133500000,133500000,2.13115537
2024-12-03 09:03:00,133501000,133505000,133461000,133462000,1.2139914
2024-12-03 09:04:00,133499000,133505000,133458000,133501000,0.69196668
2024-12-03 09:05:00,133501000,133501000,133455000,133499000,1.8463006
2024-12-03 09:06:00,133499000,133499000,133455000,133464000,0.61300837
2024-12-03 09:07:00,133464000,133500000,133455000,133464000,0.65275597
2024-12-03 09:08:00,133464000,133499000,133462000,133494000,0.75533834
2024-12-03 09:09:00,133494000,133496000,133386000,133389000,1.63824152
2024-12-03 09:10:00,133389000,133389000,133384000,133386000,0.70902738
2024-12-03 09:11:00,133386000,133386000,133381000,133384000,1.64731806
2024-12-03 09:12:00,133385000,133386000,133381000,133384000,2.24157466
2024-12-03 09:13:00,133384000,133385000,133381000,133381000,0.85996028
2024-12-03 09:14:00,133382000,133382000,133363000,133363000,1.43592991
2024-12-03 09:15:00,133363000,133377000,133330000,133330000,0.69171009
2024-12-03 09:16:00,133343000,133345000,133329000,133343000,0.76712328
2024-12-03 09:17:00,133343000,133343000,133284000,133286000,1.54022527
2024-12-03 09:18:00,133286000,133286000,133253000,133253000,2.40394778
2024-12-03 09:19:00,133259000,133259000,133243000,133245000,2.90762653
2024-12-03 09:20:00,133247000,133247000,133243000,133247000,3.02079967
2024-12-03 09:21:00,133247000,133247000,133244000,133245000,1.70727463
2024-12-03 09:22:00,133245000,133246000,133239000,133240000,1.34619548
2024-12-03 09:23:00,133240000,133240000,133210000,133210000,1.11265475
2024-12-03 09:24:00,133218000,133224000,133200000,133206000,1.65205621
2024-12-03 09:25:00,133205000,133245000,133198000,133202000,3.18503067
2024-12-03 09:26:00,133245000,133246000,133198000,133210000,1.33127438
2024-12-03 09:27:00,133210000,133245000,133199000,133210000,1.09218897
2024-12-03 09:28:00,133210000,133210000,133196000,133210000,1.82032753
2024-12-03 09:29:00,133210000,133247000,133195000,133222000,3.41772454
2024-12-03 09:30:00,133222000,133247000,133196000,133244000,1.15466576
2024-12-03 09:31:00,133247000,133247000,133222000,133239000,1.49825902
2024-12-03 09:32:00,133244000,133245000,133200000,133243000,1.28323364
2024-12-03 09:33:00,133243000,133245000,133218000,133231000,1.05505976
2024-12-03 09:34:00,133241000,133251000,133223000,133251000,1.9095233
2024-12-03 09:35:00,133259000,133280000,133223000,133270000,2.01928219
2024-12-03 09:36:00,133267000,133280000,133200000,133269000,2.03844923
2024-12-03 09:37:00,133269000,133299000,133202000,133299000,1.34785667
2024-12-03 09:38:00,133299000,133300000,133259000,133300000,1.13355261
2024-12-03 09:39:00,133300000,133382000,133276000,133358000,1.54753901
2024-12-03 09:40:00,133350000,133380000,133302000,133380000,0.83437438
2024-12-03 09:41:00,133380000,133381000,133350000,133380000,1.32608977
2024-12-03 09:42:00,133380000,133380000,133350000,133350000,0.62679831
2024-12-03 09:43:00,133355000,133379000,133301000,133354000,1.33769562
2024-12-03 09:44:00,133353000,133355000,133295000,133300000,1.79305933
2024-12-03 09:45:00,133286000,133304000,133224000,133230000,0.8775957
2024-12-03 09:46:00,133300000,133300000,133224000,133300000,1.1619155
2024-12-03 09:47:00,133300000,133300000,133225000,133229000,0.62249739
2024-12-03 09:48:00,133229000,133298000,133229000,133298000,0.68090813
2024-12-03 09:49:00,133298000,133298000,133250000,133250000,2.61986049
2024-12-03 09:50:00,133291000,133291000,133230000,133235000,0.94385114
2024-12-03 09:51:00,133238000,133238000,133233000,133236000,0.85666387
2024-12-03 09:52:00,133236000,133238000,133234000,133236000,1.35831715
2024-12-03 09:53:00,133237000,133237000,133217000,133217000,4.07357587
2024-12-03 09:54:00,133217000,133234000,133216000,133234000,2.94285938
2024-12-03 09:55:00,133234000,133236000,133217000,133236000,3.66763933
2024-12-03 09:56:00,133236000,133238000,133211000,133238000,3.36575009
2024-12-03 09:57:00,133238000,133290000,133237000,133252000,2.3168459
2024-12-03 09:58:00,133290000,133291000,133237000,133252000,0.50680332
2024-12-03 09:59:00,133291000,133355000,133214000,133293000,3.86476961
2024-12-03 10:00:00,133293000,133498000,133239000,133490000,7.0900876
2024-12-03 10:01:00,133490000,133490000,133365000,133461000,0.49002046
2024-12-03 10:02:00,133461000,133462000,133371000,133405000,0.97733699
2024-12-03 10:03:00,133403000,133460000,133371000,133372000,1.41096728
2024-12-03 10:04:00,133371000,133372000,133316000,133320000,1.14138701
2024-12-03 10:05:00,133320000,133320000,133316000,133320000,2.08677539
2024-12-03 10:06:00,133320000,133320000,133315000,133316000,1.40184209
2024-12-03 10:07:00,133317000,133320000,133296000,133318000,1.08757773
2024-12-03 10:08:00,133310000,133320000,133310000,133318000,0.41981135
2024-12-03 10:09:00,133318000,133319000,133308000,133312000,0.92371079
2024-12-03 10:10:00,133312000,133317000,133300000,133317000,1.66411436
2024-12-03 10:11:00,133317000,133325000,133300000,133324000,4.41042782
2024-12-03 10:12:00,133324000,133324000,133317000,133318000,1.92759828
2024-12-03 10:13:00,133324000,133350000,133317000,133350000,1.53615438
2024-12-03 10:14:00,133350000,133375000,133328000,133351000,2.44782321
2024-12-03 10:15:00,133351000,133370000,133350000,133352000,0.97691063
2024-12-03 10:16:00,133352000,133440000,133351000,133399000,0.89642813
2024-12-03 10:17:00,133400000,133400000,133381000,133381000,1.20152951
2024-12-03 10:18:00,133382000,133383000,133380000,133383000,1.19984712
2024-12-03 10:19:00,133383000,133383000,133352000,133353000,1.00433737
2024-12-03 10:20:00,133355000,133355000,133347000,133349000,1.55128323
2024-12-03 10:21:00,133349000,133351000,133301000,133310000,1.19412958
2024-12-03 10:22:00,133310000,133310000,133290000,133290000,1.05859878
2024-12-03 10:23:00,133290000,133290000,133277000,133279000,1.04040897
2024-12-03 10:24:00,133279000,133279000,133226000,133250000,1.99139277
2024-12-03 10:25:00,133250000,133250000,133237000,133250000,3.70348567
2024-12-03 10:26:00,133250000,133250000,133226000,133239000,3.59140708
2024-12-03 10:27:00,133239000,133239000,133225000,133226000,1.27490073
2024-12-03 10:28:00,133225000,133227000,133214000,133221000,1.65292596
2024-12-03 10:29:00,133221000,133226000,133195000,133195000,3.74748397
2024-12-03 10:30:00,133199000,133210000,133195000,133200000,2.40950224
2024-12-03 10:31:00,133200000,133212000,133198000,133198000,2.50895037
2024-12-03 10:32:00,133211000,133212000,133198000,133211000,1.20518658
2024-12-03 10:33:00,133211000,133211000,133197000,133204000,1.21149984
2024-12-03 10:34:00,133210000,133212000,133200000,133212000,1.13422707
2024-12-03 10:35:00,133212000,133212000,133204000,133204000,1.76440609
2024-12-03 10:36:00,133210000,133212000,133197000,133209000,1.97662528
2024-12-03 10:37:00,133211000,133212000,133193000,133208000,2.04858364
2024-12-03 10:38:00,133208000,133220000,133192000,133196000,1.37176736
2024-12-03 10:39:00,133220000,133220000,133187000,133193000,2.20314637
2024-12-03 10:40:00,133196000,133196000,133185000,133186000,1.66294801
2024-12-03 10:41:00,133193000,133196000,133182000,133195000,2.03763037
2024-12-03 10:42:00,133195000,133199000,133190000,133191000,0.92643893
2024-12-03 10:43:00,133190000,133200000,133187000,133197000,1.16123309
2024-12-03 10:44:00,133197000,133341000,133189000,133341000,2.63658122
2024-12-03 10:45:00,133340000,133442000,133340000,133441000,1.22892008
2024-12-03 10:46:00,133441000,133443000,133400000,133442000,1.47729101
2024-12-03 10:47:00,133443000,133451000,133442000,133449000,1.52222418
2024-12-03 10:48:00,133450000,133499000,133441000,133498000,1.57327739
2024-12-03 10:49:00,133498000,133499000,133439000,133450000,1.56685158
2024-12-03 10:50:00,133449000,133450000,133069000,133098000,11.59368267
2024-12-03 10:51:00,133098000,133098000,133022000,133024000,4.20746467
2024-12-03 10:52:00,133024000,133100000,133015000,133019000,6.06455366
2024-12-03 10:53:00,133100000,133116000,133019000,133040000,4.57328824
2024-12-03 10:54:00,133038000,133112000,133015000,133026000,7.56730119
2024-12-03 10:55:00,133109000,133109000,133000000,133004000,14.43200139
2024-12-03 10:56:00,133004000,133004000,132705000,132791000,17.70707026
2024-12-03 10:57:00,132791000,132984000,132700000,132857000,11.72900067
2024-12-03 10:58:00,132828000,132956000,132791000,132813000,3.83176313
2024-12-03 10:59:00,132837000,132837000,132770000,132770000,4.68580244
2024-12-03 11:00:00,132774000,132952000,132768000,132895000,16.02675437
2024-12-03 11:01:00,132952000,133109000,132845000,133001000,4.37429718
2024-12-03 11:02:00,133001000,133083000,132895000,132904000,1.82324354
2024-12-03 11:03:00,132944000,132996000,132900000,132901000,2.29853799
2024-12-03 11:04:00,132998000,132998000,132900000,132916000,1.42334631
2024-12-03 11:05:00,132982000,133001000,132916000,133001000,2.26649225
2024-12-03 11:06:00,133001000,133098000,132945000,133010000,1.92774815
2024-12-03 11:07:00,133010000,133138000,133000000,133130000,1.34969348
2024-12-03 11:08:00,133138000,133339000,133130000,133300000,1.76870933
2024-12-03 11:09:00,133300000,133339000,133170000,133176000,1.49404673
2024-12-03 11:10:00,133185000,133264000,133176000,133264000,3.21758706
2024-12-03 11:11:00,133187000,133264000,133175000,133240000,1.24629429
2024-12-03 11:12:00,133179000,133263000,133177000,133224000,2.08680323
2024-12-03 11:13:00,133224000,133224000,133138000,133174000,2.99857733
2024-12-03 11:14:00,133148000,133223000,133138000,133139000,1.67960816
2024-12-03 11:15:00,133140000,133140000,133001000,133015000,1.92337905
2024-12-03 11:16:00,133084000,133084000,133005000,133005000,1.27140549
2024-12-03 11:17:00,133035000,133084000,133005000,133015000,1.3699381
2024-12-03 11:18:00,133015000,133084000,133001000,133014000,1.05922294
2024-12-03 11:19:00,133084000,133084000,133014000,133015000,1.55850928
2024-12-03 11:20:00,133017000,133020000,133014000,133014000,1.19736081
2024-12-03 11:21:00,133014000,133020000,132950000,133007000,3.38483217
2024-12-03 11:22:00,133007000,133090000,133000000,133090000,2.11278025
2024-12-03 11:23:00,133090000,133090000,133012000,133090000,2.06615154
2024-12-03 11:24:00,133090000,133135000,133073000,133135000,3.60695639
2024-12-03 11:25:00,133115000,133148000,133012000,133113000,1.76372798
2024-12-03 11:26:00,133113000,133115000,133000000,133001000,3.11470452
2024-12-03 11:27:00,133013000,133013000,132970000,132970000,4.9632069
2024-12-03 11:28:00,132974000,133001000,132955000,132962000,2.34912078
2024-12-03 11:29:00,132955000,132983000,132898000,132975000,4.22530883
2024-12-03 11:30:00,132975000,132983000,132819000,132819000,3.41759258
2024-12-03 11:31:00,132822000,132836000,132770000,132775000,5.50925303
2024-12-03 11:32:00,132775000,132783000,132594000,132594000,14.3292028
2024-12-03 11:33:00,132594000,132661000,132500000,132587000,12.11032458
2024-12-03 11:34:00,132651000,132700000,132587000,132652000,4.5746206
2024-12-03 11:35:00,132692000,132700000,132640000,132647000,5.33051617
2024-12-03 11:36:00,132647000,132810000,132592000,132810000,5.18101115
2024-12-03 11:37:00,132810000,132827000,132709000,132747000,2.52915679
2024-12-03 11:38:00,132747000,132870000,132704000,132716000,5.87590952
2024-12-03 11:39:00,132716000,132721000,132611000,132618000,4.68823845
2024-12-03 11:40:00,132643000,132695000,132600000,132639000,5.69022644
2024-12-03 11:41:00,132640000,132724000,132610000,132639000,8.38347116
2024-12-03 11:42:00,132678000,132737000,132615000,132616000,8.52172632
2024-12-03 11:43:00,132616000,132639000,132615000,132638000,3.51674555
2024-12-03 11:44:00,132639000,132639000,132614000,132614000,4.3240661
2024-12-03 11:45:00,132614000,132616000,132590000,132590000,6.68130645
2024-12-03 11:46:00,132590000,132592000,132555000,132567000,5.30453544
2024-12-03 11:47:00,132567000,132568000,132523000,132523000,3.31201893
2024-12-03 11:48:00,132546000,132546000,132519000,132520000,4.11660021
2024-12-03 11:49:00,132520000,132523000,132504000,132508000,2.97798641
2024-12-03 11:50:00,132505000,132508000,132500000,132500000,10.22504062
2024-12-03 11:51:00,132500000,132721000,132500000,132674000,8.98013394
2024-12-03 11:52:00,132720000,132721000,132614000,132623000,3.29952793
2024-12-03 11:53:00,132623000,132709000,132620000,132623000,2.53232498
2024-12-03 11:54:00,132623000,132777000,132623000,132652000,2.82163159
2024-12-03 11:55:00,132652000,132774000,132621000,132659000,3.89714133
2024-12-03 11:56:00,132658000,132774000,132555000,132555000,8.3031984
2024-12-03 11:57:00,132718000,132730000,132501000,132536000,11.59206865
2024-12-03 11:58:00,132536000,132659000,132501000,132501000,10.28903834
2024-12-03 11:59:00,132501000,132652000,132501000,132511000,5.94787304
2024-12-03 12:00:00,132511000,132613000,132505000,132509000,10.82659981
2024-12-03 12:01:00,132509000,132511000,132493000,132493000,23.03891746
2024-12-03 12:02:00,132495000,132499000,132400000,132400000,10.08743582
2024-12-03 12:03:00,132400000,132401000,132338000,132350000,9.11982318
2024-12-03 12:04:00,132352000,132414000,132350000,132360000,7.15261154
2024-12-03 12:05:00,132350000,132393000,132331000,132334000,7.42100183
2024-12-03 12:06:00,132333000,132380000,132331000,132342000,4.62115632
2024-12-03 12:07:00,132342000,132350000,132333000,132336000,3.07595905
2024-12-03 12:08:00,132340000,132340000,132333000,132335000,2.76335663
2024-12-03 12:09:00,132333000,132420000,132333000,132361000,9.70950996
2024-12-03 12:10:00,132390000,132409000,132332000,132340000,4.96235145
2024-12-03 12:11:00,132339000,132428000,132338000,132394000,2.92800434
2024-12-03 12:12:00,132418000,132567000,132375000,132426000,16.10897793
2024-12-03 12:13:00,132426000,132478000,132425000,132426000,11.76076318
2024-12-03 12:14:00,132426000,132565000,132425000,132426000,6.49719525
2024-12-03 12:15:00,132426000,132426000,132423000,132424000,5.47211711
2024-12-03 12:16:00,132424000,132426000,132332000,132338000,7.56849064
2024-12-03 12:17:00,132338000,132476000,132331000,132358000,5.58099213
2024-12-03 12:18:00,132426000,132600000,132363000,132545000,4.46204469
2024-12-03 12:19:00,132545000,132600000,132427000,132600000,3.66637413
2024-12-03 12:20:00,132600000,132600000,132500000,132526000,4.5475714
2024-12-03 12:21:00,132589000,132590000,132480000,132545000,2.35894845
2024-12-03 12:22:00,132544000,132716000,132515000,132699000,5.55075039
2024-12-03 12:23:00,132699000,132700000,132686000,132700000,2.87515198
2024-12-03 12:24:00,132700000,132700000,132653000,132657000,1.97465521
2024-12-03 12:25:00,132657000,132685000,132596000,132622000,2.33634075
2024-12-03 12:26:00,132607000,132655000,132556000,132599000,2.9496052
2024-12-03 12:27:00,132599000,132599000,132501000,132561000,2.236198
2024-12-03 12:28:00,132561000,132599000,132559000,132599000,1.94493978
2024-12-03 12:29:00,132599000,132599000,132562000,132562000,1.44802406
2024-12-03 12:30:00,132561000,132598000,132560000,132563000,2.01868043
2024-12-03 12:31:00,132564000,132570000,132508000,132508000,2.35673367
2024-12-03 12:32:00,132511000,132556000,132505000,132549000,0.99430604
2024-12-03 12:33:00,132512000,132559000,132501000,132550000,2.51331449
2024-12-03 12:34:00,132557000,132559000,132517000,132550000,2.96255261
2024-12-03 12:35:00,132530000,132550000,132500000,132550000,6.71137133
2024-12-03 12:36:00,132550000,132561000,132500000,132559000,6.02501482
2024-12-03 12:37:00,132561000,132561000,132550000,132556000,1.42654555
2024-12-03 12:38:00,132556000,132559000,132538000,132549000,2.30673674
2024-12-03 12:39:00,132558000,132568000,132547000,132568000,3.02885448
2024-12-03 12:40:00,132567000,132601000,132566000,132570000,1.53008584
2024-12-03 12:41:00,132571000,132680000,132571000,132638000,2.29745478
2024-12-03 12:42:00,132638000,132700000,132605000,132680000,5.15630355
2024-12-03 12:43:00,132680000,132865000,132641000,132723000,4.52626427
2024-12-03 12:44:00,132723000,132866000,132714000,132718000,4.56903006
2024-12-03 12:45:00,132835000,132851000,132718000,132813000,1.37527169
2024-12-03 12:46:00,132813000,132813000,132718000,132720000,1.2818332
2024-12-03 12:47:00,132746000,132811000,132720000,132720000,2.06317118
2024-12-03 12:48:00,132720000,132724000,132716000,132717000,6.80561887
2024-12-03 12:49:00,132716000,132723000,132716000,132721000,1.97495729
2024-12-03 12:50:00,132721000,132722000,132706000,132721000,3.68273095
2024-12-03 12:51:00,132721000,132781000,132646000,132655000,8.35835866
2024-12-03 12:52:00,132720000,132720000,132614000,132635000,1.68695714
2024-12-03 12:53:00,132635000,132636000,132600000,132607000,2.85515213
2024-12-03 12:54:00,132607000,132624000,132590000,132600000,2.683672
2024-12-03 12:55:00,132599000,132716000,132590000,132665000,3.83709258
2024-12-03 12:56:00,132712000,132817000,132666000,132786000,4.44580427
2024-12-03 12:57:00,132791000,132792000,132713000,132714000,2.18385581
2024-12-03 12:58:00,132771000,132771000,132714000,132770000,1.40411226
2024-12-03 12:59:00,132716000,132770000,132713000,132715000,2.84466498
2024-12-03 13:00:00,132715000,132770000,132693000,132715000,3.78019971
2024-12-03 13:01:00,132718000,132762000,132614000,132715000,1.51981403
2024-12-03 13:02:00,132715000,132715000,132635000,132652000,1.69123818
2024-12-03 13:03:00,132651000,132699000,132650000,132652000,3.15681041
2024-12-03 13:04:00,132650000,132715000,132627000,132631000,3.30608117
2024-12-03 13:05:00,132631000,132713000,132609000,132699000,2.68345548
2024-12-03 13:06:00,132699000,132700000,132607000,132608000,2.53542765
2024-12-03 13:07:00,132608000,132645000,132602000,132645000,3.23688228
2024-12-03 13:08:00,132645000,132697000,132611000,132671000,2.06268312
2024-12-03 13:09:00,132673000,132700000,132612000,132644000,3.71941255
2024-12-03 13:10:00,132644000,132674000,132620000,132644000,1.69220248
2024-12-03 13:11:00,132672000,132672000,132598000,132650000,5.03983315
2024-12-03 13:12:00,132650000,132652000,132587000,132588000,2.63068544
2024-12-03 13:13:00,132587000,132588000,132566000,132566000,4.11539376
2024-12-03 13:14:00,132567000,132587000,132566000,132571000,2.44600115
2024-12-03 13:15:00,132571000,132587000,132570000,132587000,2.44035065
2024-12-03 13:16:00,132587000,132589000,132567000,132570000,7.9526389
2024-12-03 13:17:00,132588000,132588000,132566000,132570000,3.68937122
